[memory ][Fri Jul 23 03:18:59 2021][18813] GC mode: Garbage collection optimized for throughput, strategy: Generational Parallel Mark & Sweep.
[memory ][Fri Jul 23 03:18:59 2021][18813] Heap size: 8388608KB, maximal heap size: 8388608KB, nursery size: 4194304KB.
[memory ][Fri Jul 23 03:18:59 2021][18813] <start>-<end>: <type> <before>KB-><after>KB (<heap>KB), <time> ms, sum of pauses <pause> ms.
[memory ][Fri Jul 23 03:18:59 2021][18813] <start>  - start time of collection (seconds since jvm start).
[memory ][Fri Jul 23 03:18:59 2021][18813] <type>   - OC (old collection) or YC (young collection).
[memory ][Fri Jul 23 03:18:59 2021][18813] <end>    - end time of collection (seconds since jvm start).
[memory ][Fri Jul 23 03:18:59 2021][18813] <before> - memory used by objects before collection (KB).
[memory ][Fri Jul 23 03:18:59 2021][18813] <after>  - memory used by objects after collection (KB).
[memory ][Fri Jul 23 03:18:59 2021][18813] <heap>   - size of heap after collection (KB).
[memory ][Fri Jul 23 03:18:59 2021][18813] <time>   - total time of collection (milliseconds).
[memory ][Fri Jul 23 03:18:59 2021][18813] <pause>  - total sum of pauses during collection (milliseconds).
[memory ][Fri Jul 23 03:18:59 2021][18813]            Run with -Xverbose:gcpause to see individual phases.
[memory ][Fri Jul 23 03:18:59 2021][18813] Running on hypervisor Unknown (but probably running on a hypervisor)
[memory ][Fri Jul 23 09:01:49 2021][18813] [YC#216] 20569.088-20569.148: YC 5450296KB->2792986KB (8388608KB), 0.060 s, sum of pauses 59.189 ms, longest pause 59.189 ms.
[memory ][Fri Jul 23 09:02:21 2021][18813] [YC#217] 20601.185-20601.227: YC 5713563KB->3028615KB (8388608KB), 0.043 s, sum of pauses 42.040 ms, longest pause 42.040 ms.
[memory ][Fri Jul 23 09:02:25 2021][18813] [YC#218] 20605.819-20605.847: YC 5780070KB->3072495KB (8388608KB), 0.028 s, sum of pauses 27.412 ms, longest pause 27.412 ms.
[memory ][Fri Jul 23 09:02:30 2021][18813] [YC#219] 20610.489-20610.513: YC 5842377KB->3126768KB (8388608KB), 0.024 s, sum of pauses 23.303 ms, longest pause 23.303 ms.
[memory ][Fri Jul 23 09:02:35 2021][18813] [YC#220] 20615.285-20615.317: YC 5886892KB->3170707KB (8388608KB), 0.031 s, sum of pauses 31.032 ms, longest pause 31.032 ms.
[memory ][Fri Jul 23 09:02:40 2021][18813] [YC#221] 20620.113-20620.146: YC 5917090KB->3204533KB (8388608KB), 0.033 s, sum of pauses 32.964 ms, longest pause 32.964 ms.
[memory ][Fri Jul 23 09:02:44 2021][18813] [YC#222] 20624.943-20624.971: YC 5950557KB->3234722KB (8388608KB), 0.027 s, sum of pauses 27.110 ms, longest pause 27.110 ms.
[memory ][Fri Jul 23 09:03:24 2021][18813] [YC#223] 20664.108-20664.143: YC 6369718KB->3655032KB (8388608KB), 0.035 s, sum of pauses 34.389 ms, longest pause 34.389 ms.
[memory ][Fri Jul 23 09:04:26 2021][18813] [YC#224] 20726.361-20726.412: YC 6830186KB->4135107KB (8388608KB), 0.051 s, sum of pauses 50.671 ms, longest pause 50.671 ms.
[memory ][Fri Jul 23 09:05:36 2021][18813] [OC#37] 20796.224-20796.526: OC 6145853KB->1209254KB (8388608KB), 0.302 s, sum of pauses 266.811 ms, longest pause 266.811 ms.
[memory ][Fri Jul 23 09:06:25 2021][18813] [YC#225] 20845.566-20845.610: YC 5609908KB->2918202KB (8388608KB), 0.044 s, sum of pauses 42.800 ms, longest pause 42.800 ms.
[memory ][Fri Jul 23 09:06:35 2021][18813] [YC#226] 20855.916-20855.949: YC 6287099KB->3585869KB (8388608KB), 0.034 s, sum of pauses 33.202 ms, longest pause 33.202 ms.
[memory ][Fri Jul 23 09:06:47 2021][18813] [YC#227] 20867.568-20867.600: YC 6914135KB->4213055KB (8388608KB), 0.032 s, sum of pauses 31.635 ms, longest pause 31.635 ms.
[memory ][Fri Jul 23 09:07:03 2021][18813] [YC#228] 20883.614-20883.648: YC 7585472KB->4885780KB (8388608KB), 0.034 s, sum of pauses 33.841 ms, longest pause 33.841 ms.
[memory ][Fri Jul 23 09:07:08 2021][18813] [OC#38] 20888.515-20888.829: OC 5392055KB->1195541KB (8388608KB), 0.314 s, sum of pauses 267.338 ms, longest pause 267.338 ms.
[memory ][Fri Jul 23 09:07:30 2021][18813] [YC#229] 20910.901-20910.936: YC 5668710KB->2997336KB (8388608KB), 0.035 s, sum of pauses 34.333 ms, longest pause 34.333 ms.
[memory ][Fri Jul 23 09:07:55 2021][18813] [YC#230] 20936.022-20936.055: YC 6384670KB->3719110KB (8388608KB), 0.034 s, sum of pauses 33.205 ms, longest pause 33.205 ms.
[memory ][Fri Jul 23 09:08:36 2021][18813] [OC#39] 20976.843-20977.119: OC 6710681KB->1249559KB (8388608KB), 0.276 s, sum of pauses 242.819 ms, longest pause 242.819 ms.
[memory ][Fri Jul 23 09:08:54 2021][18813] [YC#231] 20994.651-20994.696: YC 3192400KB->1870499KB (8388608KB), 0.045 s, sum of pauses 44.316 ms, longest pause 44.316 ms.
[memory ][Fri Jul 23 09:09:17 2021][18813] [YC#232] 21017.749-21017.795: YC 3453247KB->2142901KB (8388608KB), 0.046 s, sum of pauses 45.747 ms, longest pause 45.747 ms.
[memory ][Fri Jul 23 09:09:56 2021][18813] [YC#233] 21056.237-21056.278: YC 3765884KB->2444961KB (8388608KB), 0.041 s, sum of pauses 40.693 ms, longest pause 40.693 ms.
[memory ][Fri Jul 23 09:10:40 2021][18813] [YC#234] 21100.527-21100.566: YC 4087655KB->2766262KB (8388608KB), 0.039 s, sum of pauses 38.672 ms, longest pause 38.672 ms.
[memory ][Fri Jul 23 09:10:55 2021][18813] [YC#235] 21115.582-21115.626: YC 4212289KB->2894097KB (8388608KB), 0.045 s, sum of pauses 43.937 ms, longest pause 43.937 ms.
[memory ][Fri Jul 23 09:11:14 2021][18813] [YC#236] 21134.773-21134.822: YC 4409375KB->3086085KB (8388608KB), 0.050 s, sum of pauses 49.287 ms, longest pause 49.287 ms.
[memory ][Fri Jul 23 09:12:13 2021][18813] [YC#237] 21193.388-21193.438: YC 4871871KB->3559287KB (8388608KB), 0.049 s, sum of pauses 48.697 ms, longest pause 48.697 ms.
[memory ][Fri Jul 23 09:12:27 2021][18813] [YC#238] 21207.584-21207.619: YC 5853006KB->4524132KB (8388608KB), 0.035 s, sum of pauses 34.475 ms, longest pause 34.475 ms.
[memory ][Fri Jul 23 09:12:45 2021][18813] [YC#239] 21225.693-21225.730: YC 6054516KB->4725844KB (8388608KB), 0.037 s, sum of pauses 36.856 ms, longest pause 36.856 ms.
[memory ][Fri Jul 23 09:13:34 2021][18813] [YC#240] 21274.802-21274.847: YC 6837397KB->5511493KB (8388608KB), 0.045 s, sum of pauses 44.651 ms, longest pause 44.651 ms.
[memory ][Fri Jul 23 09:13:40 2021][18813] [YC#241] 21280.928-21280.977: YC 6900344KB->5570548KB (8388608KB), 0.049 s, sum of pauses 48.974 ms, longest pause 48.974 ms.
[memory ][Fri Jul 23 09:13:48 2021][18813] [YC#242] 21288.622-21288.665: YC 6965776KB->5634143KB (8388608KB), 0.042 s, sum of pauses 41.802 ms, longest pause 41.802 ms.
[memory ][Fri Jul 23 09:13:55 2021][18813] [YC#243] 21295.505-21295.559: YC 7020267KB->5693420KB (8388608KB), 0.054 s, sum of pauses 53.661 ms, longest pause 53.661 ms.
[memory ][Fri Jul 23 09:14:03 2021][18813] [OC#40] 21303.672-21303.932: OC 6862924KB->1162475KB (8388608KB), 0.260 s, sum of pauses 226.964 ms, longest pause 226.964 ms.
[memory ][Fri Jul 23 09:14:47 2021][18813] [YC#244] 21347.916-21347.959: YC 4962340KB->2324924KB (8388608KB), 0.043 s, sum of pauses 42.847 ms, longest pause 42.847 ms.
[memory ][Fri Jul 23 09:15:39 2021][18813] [YC#245] 21399.452-21399.494: YC 5456457KB->2799508KB (8388608KB), 0.041 s, sum of pauses 40.899 ms, longest pause 40.899 ms.
[memory ][Fri Jul 23 09:16:35 2021][18813] [YC#246] 21455.281-21455.333: YC 5964446KB->3335292KB (8388608KB), 0.053 s, sum of pauses 52.041 ms, longest pause 52.041 ms.
[memory ][Fri Jul 23 09:17:37 2021][18813] [YC#247] 21517.128-21517.180: YC 6469146KB->3823835KB (8388608KB), 0.052 s, sum of pauses 51.536 ms, longest pause 51.536 ms.
[memory ][Fri Jul 23 09:19:00 2021][18813] [YC#248] 21600.473-21600.525: YC 7033275KB->4417482KB (8388608KB), 0.051 s, sum of pauses 51.052 ms, longest pause 51.052 ms.
[memory ][Fri Jul 23 09:20:00 2021][18813] [OC#41] 21660.756-21661.052: OC 7136718KB->1187618KB (8388608KB), 0.296 s, sum of pauses 266.251 ms, longest pause 266.251 ms.
[memory ][Fri Jul 23 09:21:12 2021][18813] [YC#249] 21732.179-21732.262: YC 5276984KB->2677485KB (8388608KB), 0.083 s, sum of pauses 82.258 ms, longest pause 82.258 ms.
[memory ][Fri Jul 23 09:21:22 2021][18813] [YC#250] 21742.482-21742.541: YC 5467832KB->2833091KB (8388608KB), 0.059 s, sum of pauses 58.858 ms, longest pause 58.858 ms.
[memory ][Fri Jul 23 09:22:00 2021][18813] [YC#251] 21780.549-21780.588: YC 5850865KB->3178954KB (8388608KB), 0.038 s, sum of pauses 38.080 ms, longest pause 38.080 ms.
[memory ][Fri Jul 23 09:23:27 2021][18813] [YC#252] 21867.376-21867.438: YC 7482031KB->4862494KB (8388608KB), 0.063 s, sum of pauses 62.050 ms, longest pause 62.050 ms.
[memory ][Fri Jul 23 09:23:44 2021][18813] [OC#42] 21884.332-21884.624: OC 6042378KB->1216553KB (8388608KB), 0.292 s, sum of pauses 259.306 ms, longest pause 259.306 ms.
[memory ][Fri Jul 23 09:25:13 2021][18813] [YC#253] 21973.535-21973.594: YC 5553230KB->2910510KB (8388608KB), 0.059 s, sum of pauses 58.548 ms, longest pause 58.548 ms.
[memory ][Fri Jul 23 09:26:18 2021][18813] [YC#254] 22038.694-22038.762: YC 5972194KB->3347186KB (8388608KB), 0.068 s, sum of pauses 67.695 ms, longest pause 67.695 ms.
[memory ][Fri Jul 23 09:28:24 2021][18813] [YC#255] 22163.520-22163.579: YC 6992579KB->4373299KB (8388608KB), 0.059 s, sum of pauses 58.786 ms, longest pause 58.786 ms.
[memory ][Fri Jul 23 09:29:27 2021][18813] [YC#256] 22227.864-22227.917: YC 7506415KB->4864199KB (8388608KB), 0.053 s, sum of pauses 52.114 ms, longest pause 52.114 ms.
[memory ][Fri Jul 23 09:29:49 2021][18813] [OC#43] 22248.925-22249.196: OC 5582119KB->1238773KB (8388608KB), 0.270 s, sum of pauses 237.407 ms, longest pause 237.407 ms.
[memory ][Fri Jul 23 09:30:02 2021][18813] [OC#44] 22261.556-22262.769: OC 1627657KB->1215063KB (8388608KB), 1.213 s, sum of pauses 1178.129 ms, longest pause 1178.129 ms.
[memory ][Fri Jul 23 09:30:05 2021][18813] [OC#45] 22262.769-22265.386: OC 1237023KB->1203120KB (8388608KB), 2.617 s, sum of pauses 2583.348 ms, longest pause 2583.348 ms.
[memory ][Fri Jul 23 09:31:02 2021][18813] [YC#257] 22322.546-22322.594: YC 5233784KB->2577174KB (8388608KB), 0.048 s, sum of pauses 47.701 ms, longest pause 47.701 ms.
[memory ][Fri Jul 23 09:32:18 2021][18813] [YC#258] 22398.888-22398.966: YC 5996638KB->3362033KB (8388608KB), 0.078 s, sum of pauses 77.027 ms, longest pause 77.027 ms.
[memory ][Fri Jul 23 09:32:21 2021][18813] [YC#259] 22401.573-22401.630: YC 6208985KB->3566173KB (8388608KB), 0.057 s, sum of pauses 56.054 ms, longest pause 56.054 ms.
[memory ][Fri Jul 23 09:32:25 2021][18813] [YC#260] 22405.865-22405.892: YC 6285814KB->3609120KB (8388608KB), 0.027 s, sum of pauses 26.313 ms, longest pause 26.313 ms.
[memory ][Fri Jul 23 09:32:30 2021][18813] [YC#261] 22410.545-22410.575: YC 6346352KB->3668056KB (8388608KB), 0.030 s, sum of pauses 29.808 ms, longest pause 29.808 ms.
[memory ][Fri Jul 23 09:32:34 2021][18813] [YC#262] 22414.954-22414.995: YC 6400560KB->3731322KB (8388608KB), 0.040 s, sum of pauses 40.051 ms, longest pause 40.051 ms.
[memory ][Fri Jul 23 09:32:39 2021][18813] [YC#263] 22419.826-22419.861: YC 6482005KB->3803929KB (8388608KB), 0.034 s, sum of pauses 34.071 ms, longest pause 34.071 ms.
[memory ][Fri Jul 23 09:32:44 2021][18813] [YC#264] 22424.594-22424.620: YC 6606380KB->3919326KB (8388608KB), 0.027 s, sum of pauses 26.313 ms, longest pause 26.313 ms.
[memory ][Fri Jul 23 09:32:49 2021][18813] [YC#265] 22429.366-22429.394: YC 6658698KB->3975334KB (8388608KB), 0.028 s, sum of pauses 28.041 ms, longest pause 28.041 ms.
[memory ][Fri Jul 23 09:32:50 2021][18813] [OC#46] 22429.939-22430.243: OC 4320903KB->1194930KB (8388608KB), 0.304 s, sum of pauses 270.977 ms, longest pause 270.977 ms.
[memory ][Fri Jul 23 09:33:57 2021][18813] [YC#266] 22497.730-22497.781: YC 6171342KB->3509236KB (8388608KB), 0.051 s, sum of pauses 50.291 ms, longest pause 50.291 ms.
[memory ][Fri Jul 23 09:35:00 2021][18813] [YC#267] 22560.247-22560.307: YC 6686520KB->4047023KB (8388608KB), 0.061 s, sum of pauses 60.473 ms, longest pause 60.473 ms.
[memory ][Fri Jul 23 09:35:54 2021][18813] [YC#268] 22614.076-22614.146: YC 7236938KB->4618596KB (8388608KB), 0.070 s, sum of pauses 69.458 ms, longest pause 69.458 ms.
[memory ][Fri Jul 23 09:37:16 2021][18813] [OC#47] 22696.464-22696.739: OC 6976827KB->1229873KB (8388608KB), 0.275 s, sum of pauses 241.311 ms, longest pause 241.311 ms.
[memory ][Fri Jul 23 09:38:00 2021][18813] [YC#269] 22740.595-22740.643: YC 6019628KB->3360906KB (8388608KB), 0.048 s, sum of pauses 47.497 ms, longest pause 47.497 ms.
[memory ][Fri Jul 23 09:38:52 2021][18813] [OC#48] 22792.480-22792.779: OC 4700232KB->1245760KB (8388608KB), 0.299 s, sum of pauses 267.516 ms, longest pause 267.516 ms.
[memory ][Fri Jul 23 09:39:44 2021][18813] [YC#270] 22844.135-22844.170: YC 3402741KB->2079674KB (8388608KB), 0.035 s, sum of pauses 35.115 ms, longest pause 35.115 ms.
[memory ][Fri Jul 23 09:40:43 2021][18813] [YC#271] 22903.492-22903.530: YC 3891979KB->2568115KB (8388608KB), 0.038 s, sum of pauses 37.017 ms, longest pause 37.017 ms.
[memory ][Fri Jul 23 09:40:57 2021][18813] [YC#272] 22917.602-22917.643: YC 4073815KB->2762017KB (8388608KB), 0.041 s, sum of pauses 41.013 ms, longest pause 41.013 ms.
[memory ][Fri Jul 23 09:41:57 2021][18813] [YC#273] 22977.554-22977.595: YC 4570066KB->3236604KB (8388608KB), 0.041 s, sum of pauses 40.553 ms, longest pause 40.553 ms.
[memory ][Fri Jul 23 09:42:27 2021][18813] [YC#274] 23007.766-23007.814: YC 4896610KB->3584498KB (8388608KB), 0.049 s, sum of pauses 47.868 ms, longest pause 47.868 ms.
[memory ][Fri Jul 23 09:42:47 2021][18813] [YC#275] 23027.348-23027.392: YC 5176097KB->3850088KB (8388608KB), 0.044 s, sum of pauses 43.859 ms, longest pause 43.859 ms.
[memory ][Fri Jul 23 09:43:36 2021][18813] [YC#276] 23076.987-23077.036: YC 5560156KB->4229357KB (8388608KB), 0.049 s, sum of pauses 48.175 ms, longest pause 48.175 ms.
[memory ][Fri Jul 23 09:43:44 2021][18813] [YC#277] 23084.297-23084.345: YC 5632639KB->4304304KB (8388608KB), 0.048 s, sum of pauses 47.455 ms, longest pause 47.455 ms.
[memory ][Fri Jul 23 09:43:51 2021][18813] [YC#278] 23091.334-23091.383: YC 5707332KB->4373152KB (8388608KB), 0.049 s, sum of pauses 48.512 ms, longest pause 48.512 ms.
[memory ][Fri Jul 23 09:43:57 2021][18813] [YC#279] 23097.878-23097.908: YC 5762669KB->4423061KB (8388608KB), 0.030 s, sum of pauses 29.098 ms, longest pause 29.098 ms.
[memory ][Fri Jul 23 09:44:02 2021][18813] [YC#280] 23102.535-23102.582: YC 5802840KB->4459133KB (8388608KB), 0.047 s, sum of pauses 46.528 ms, longest pause 46.528 ms.
[memory ][Fri Jul 23 09:44:23 2021][18813] [YC#281] 23123.119-23123.158: YC 6011930KB->4686692KB (8388608KB), 0.039 s, sum of pauses 38.527 ms, longest pause 38.527 ms.
[memory ][Fri Jul 23 09:44:33 2021][18813] [YC#282] 23133.345-23133.383: YC 6127981KB->4794169KB (8388608KB), 0.038 s, sum of pauses 37.423 ms, longest pause 37.423 ms.
[memory ][Fri Jul 23 09:44:46 2021][18813] [YC#283] 23147.038-23147.084: YC 6235779KB->4906788KB (8388608KB), 0.046 s, sum of pauses 38.325 ms, longest pause 38.325 ms.
[memory ][Fri Jul 23 09:44:53 2021][18813] [OC#49] 23153.632-23153.908: OC 6236522KB->1242487KB (8388608KB), 0.276 s, sum of pauses 237.850 ms, longest pause 237.850 ms.
[memory ][Fri Jul 23 09:45:58 2021][18813] [YC#284] 23218.924-23218.983: YC 5265516KB->2654083KB (8388608KB), 0.059 s, sum of pauses 58.933 ms, longest pause 58.933 ms.
[memory ][Fri Jul 23 09:47:29 2021][18813] [YC#285] 23309.482-23309.544: YC 6051188KB->3413253KB (8388608KB), 0.061 s, sum of pauses 60.681 ms, longest pause 60.681 ms.
[memory ][Fri Jul 23 09:48:56 2021][18813] [YC#286] 23396.876-23396.933: YC 6968977KB->4334818KB (8388608KB), 0.056 s, sum of pauses 55.719 ms, longest pause 55.719 ms.
[memory ][Fri Jul 23 09:49:44 2021][18813] [OC#50] 23443.957-23444.248: OC 6942094KB->1250730KB (8388608KB), 0.291 s, sum of pauses 256.392 ms, longest pause 256.392 ms.
[memory ][Fri Jul 23 09:51:19 2021][18813] [YC#287] 23539.322-23539.374: YC 5531628KB->2913663KB (8388608KB), 0.052 s, sum of pauses 51.510 ms, longest pause 51.510 ms.
[memory ][Fri Jul 23 09:52:34 2021][18813] [YC#288] 23614.640-23614.695: YC 6349924KB->3716820KB (8388608KB), 0.055 s, sum of pauses 54.445 ms, longest pause 54.445 ms.
[memory ][Fri Jul 23 09:52:54 2021][18813] [OC#51] 23634.154-23634.468: OC 6226849KB->1296664KB (8388608KB), 0.314 s, sum of pauses 283.604 ms, longest pause 283.604 ms.
[memory ][Fri Jul 23 09:53:47 2021][18813] [YC#289] 23687.300-23687.334: YC 3800091KB->2486482KB (8388608KB), 0.035 s, sum of pauses 34.253 ms, longest pause 34.253 ms.
[memory ][Fri Jul 23 09:54:04 2021][18813] [YC#290] 23704.103-23704.134: YC 4103586KB->2779781KB (8388608KB), 0.031 s, sum of pauses 30.649 ms, longest pause 30.649 ms.
[memory ][Fri Jul 23 09:54:27 2021][18813] [YC#291] 23727.827-23727.883: YC 4399793KB->3088918KB (8388608KB), 0.056 s, sum of pauses 55.528 ms, longest pause 55.528 ms.
[memory ][Fri Jul 23 09:55:12 2021][18813] [YC#292] 23772.177-23772.219: YC 4876440KB->3572479KB (8388608KB), 0.042 s, sum of pauses 41.386 ms, longest pause 41.386 ms.
[memory ][Fri Jul 23 09:55:45 2021][18813] [YC#293] 23805.736-23805.784: YC 5138541KB->3834921KB (8388608KB), 0.048 s, sum of pauses 47.110 ms, longest pause 47.110 ms.
[memory ][Fri Jul 23 09:56:16 2021][18813] [YC#294] 23836.420-23836.460: YC 5424228KB->4100483KB (8388608KB), 0.040 s, sum of pauses 39.498 ms, longest pause 39.498 ms.
[memory ][Fri Jul 23 09:57:00 2021][18813] [OC#52] 23880.381-23880.709: OC 5322641KB->1265415KB (8388608KB), 0.329 s, sum of pauses 294.733 ms, longest pause 294.733 ms.
[memory ][Fri Jul 23 09:58:37 2021][18813] [YC#295] 23977.207-23977.259: YC 6278040KB->3660399KB (8388608KB), 0.052 s, sum of pauses 51.202 ms, longest pause 51.202 ms.
[memory ][Fri Jul 23 09:59:27 2021][18813] [YC#296] 24027.840-24027.893: YC 6919684KB->4313043KB (8388608KB), 0.053 s, sum of pauses 52.745 ms, longest pause 52.745 ms.
[memory ][Fri Jul 23 09:59:48 2021][18813] [OC#53] 24048.831-24049.127: OC 5164496KB->1246420KB (8388608KB), 0.296 s, sum of pauses 263.479 ms, longest pause 263.479 ms.
[memory ][Fri Jul 23 10:00:01 2021][18813] [OC#54] 24060.264-24061.292: OC 1690786KB->1234555KB (8388608KB), 1.028 s, sum of pauses 991.928 ms, longest pause 991.928 ms.
[memory ][Fri Jul 23 10:00:05 2021][18813] [OC#55] 24061.297-24065.570: OC 1247037KB->1219530KB (8388608KB), 4.273 s, sum of pauses 4242.118 ms, longest pause 4242.118 ms.
[memory ][Fri Jul 23 10:01:03 2021][18813] [YC#297] 24123.822-24123.894: YC 5521272KB->2920350KB (8388608KB), 0.072 s, sum of pauses 71.645 ms, longest pause 71.645 ms.
[memory ][Fri Jul 23 10:02:08 2021][18813] [YC#298] 24189.017-24189.084: YC 6748328KB->4136114KB (8388608KB), 0.067 s, sum of pauses 66.219 ms, longest pause 66.219 ms.
[memory ][Fri Jul 23 10:03:06 2021][18813] [OC#56] 24246.422-24246.720: OC 7294349KB->1317359KB (8388608KB), 0.298 s, sum of pauses 263.472 ms, longest pause 263.472 ms.
[memory ][Fri Jul 23 10:03:57 2021][18813] [YC#299] 24297.409-24297.459: YC 3547802KB->2255131KB (8388608KB), 0.050 s, sum of pauses 49.769 ms, longest pause 49.769 ms.
[memory ][Fri Jul 23 10:04:12 2021][18813] [YC#300] 24312.884-24312.931: YC 3852703KB->2544684KB (8388608KB), 0.048 s, sum of pauses 47.187 ms, longest pause 47.187 ms.
[memory ][Fri Jul 23 10:04:29 2021][18813] [YC#301] 24329.198-24329.237: YC 4118103KB->2796698KB (8388608KB), 0.039 s, sum of pauses 38.392 ms, longest pause 38.392 ms.
[memory ][Fri Jul 23 10:05:08 2021][18813] [YC#302] 24368.520-24368.567: YC 4517642KB->3200984KB (8388608KB), 0.047 s, sum of pauses 46.897 ms, longest pause 46.897 ms.
[memory ][Fri Jul 23 10:05:56 2021][18813] [YC#303] 24416.332-24416.389: YC 4999405KB->3708355KB (8388608KB), 0.057 s, sum of pauses 56.933 ms, longest pause 56.933 ms.
[memory ][Fri Jul 23 10:06:06 2021][18813] [YC#304] 24426.426-24426.474: YC 5157102KB->3837632KB (8388608KB), 0.048 s, sum of pauses 47.703 ms, longest pause 47.703 ms.
[memory ][Fri Jul 23 10:07:00 2021][18813] [YC#305] 24480.600-24480.639: YC 5622374KB->4306687KB (8388608KB), 0.039 s, sum of pauses 38.200 ms, longest pause 38.200 ms.
[memory ][Fri Jul 23 10:07:55 2021][18813] [YC#306] 24536.035-24536.082: YC 6111250KB->4794066KB (8388608KB), 0.047 s, sum of pauses 46.821 ms, longest pause 46.821 ms.
[memory ][Fri Jul 23 10:08:41 2021][18813] [OC#57] 24581.007-24581.292: OC 6428579KB->1306851KB (8388608KB), 0.285 s, sum of pauses 249.412 ms, longest pause 249.412 ms.
[memory ][Fri Jul 23 10:10:05 2021][18813] [YC#307] 24665.282-24665.343: YC 5671919KB->3053503KB (8388608KB), 0.061 s, sum of pauses 60.338 ms, longest pause 60.338 ms.
[memory ][Fri Jul 23 10:10:56 2021][18813] [YC#308] 24716.423-24716.480: YC 6333448KB->3741285KB (8388608KB), 0.057 s, sum of pauses 56.351 ms, longest pause 56.351 ms.
[memory ][Fri Jul 23 10:11:40 2021][18813] [YC#309] 24760.446-24760.503: YC 6872668KB->4253189KB (8388608KB), 0.058 s, sum of pauses 57.089 ms, longest pause 57.089 ms.
[memory ][Fri Jul 23 10:12:08 2021][18813] [OC#58] 24787.997-24788.371: OC 6119280KB->1318975KB (8388608KB), 0.374 s, sum of pauses 341.705 ms, longest pause 341.705 ms.
[memory ][Fri Jul 23 10:13:06 2021][18813] [YC#310] 24846.811-24846.855: YC 5843142KB->3223782KB (8388608KB), 0.044 s, sum of pauses 44.009 ms, longest pause 44.009 ms.
[memory ][Fri Jul 23 10:13:41 2021][18813] [YC#311] 24881.534-24881.582: YC 6174509KB->3556271KB (8388608KB), 0.048 s, sum of pauses 47.581 ms, longest pause 47.581 ms.
[memory ][Fri Jul 23 10:13:55 2021][18813] [YC#312] 24895.512-24895.558: YC 6316568KB->3678677KB (8388608KB), 0.045 s, sum of pauses 44.883 ms, longest pause 44.883 ms.
[memory ][Fri Jul 23 10:14:04 2021][18813] [YC#313] 24905.018-24905.104: YC 6377839KB->3764060KB (8388608KB), 0.086 s, sum of pauses 85.386 ms, longest pause 85.386 ms.
[memory ][Fri Jul 23 10:14:43 2021][18813] [YC#314] 24943.531-24943.575: YC 6657159KB->4039538KB (8388608KB), 0.044 s, sum of pauses 43.697 ms, longest pause 43.697 ms.
[memory ][Fri Jul 23 10:15:00 2021][18813] [YC#315] 24960.582-24960.614: YC 6835415KB->4201610KB (8388608KB), 0.032 s, sum of pauses 31.609 ms, longest pause 31.609 ms.
[memory ][Fri Jul 23 10:15:08 2021][18813] [OC#59] 24968.694-24969.027: OC 4756208KB->1285209KB (8388608KB), 0.333 s, sum of pauses 301.737 ms, longest pause 301.737 ms.
[memory ][Fri Jul 23 10:16:01 2021][18813] [YC#316] 25021.089-25021.135: YC 5418573KB->2795170KB (8388608KB), 0.047 s, sum of pauses 46.005 ms, longest pause 46.005 ms.
[memory ][Fri Jul 23 10:16:33 2021][18813] [YC#317] 25053.348-25053.395: YC 6924128KB->4311300KB (8388608KB), 0.047 s, sum of pauses 46.378 ms, longest pause 46.378 ms.
[memory ][Fri Jul 23 10:17:26 2021][18813] [YC#318] 25106.342-25106.391: YC 7475579KB->4865989KB (8388608KB), 0.049 s, sum of pauses 48.374 ms, longest pause 48.374 ms.
[memory ][Fri Jul 23 10:17:29 2021][18813] [OC#60] 25109.029-25109.321: OC 5023094KB->1264026KB (8388608KB), 0.292 s, sum of pauses 258.174 ms, longest pause 258.174 ms.
[memory ][Fri Jul 23 10:18:58 2021][18813] [YC#319] 25198.528-25198.591: YC 5386861KB->2783315KB (8388608KB), 0.063 s, sum of pauses 62.305 ms, longest pause 62.305 ms.
[memory ][Fri Jul 23 10:19:27 2021][18813] [YC#320] 25227.663-25227.717: YC 5682447KB->3051928KB (8388608KB), 0.055 s, sum of pauses 54.424 ms, longest pause 54.424 ms.
[memory ][Fri Jul 23 10:20:50 2021][18813] [YC#321] 25310.290-25310.349: YC 6383319KB->3795437KB (8388608KB), 0.059 s, sum of pauses 58.380 ms, longest pause 58.380 ms.
[memory ][Fri Jul 23 10:21:14 2021][18813] [YC#322] 25334.407-25334.461: YC 6585393KB->3979023KB (8388608KB), 0.054 s, sum of pauses 53.494 ms, longest pause 53.494 ms.
[memory ][Fri Jul 23 10:21:14 2021][18813] [OC#61] 25334.761-25335.041: OC 4009500KB->1267333KB (8388608KB), 0.280 s, sum of pauses 246.499 ms, longest pause 246.499 ms.
[memory ][Fri Jul 23 10:22:51 2021][18813] [YC#323] 25432.006-25432.055: YC 5814613KB->3208442KB (8388608KB), 0.049 s, sum of pauses 48.515 ms, longest pause 48.515 ms.
[memory ][Fri Jul 23 10:23:56 2021][18813] [YC#324] 25496.296-25496.339: YC 6494689KB->3883794KB (8388608KB), 0.043 s, sum of pauses 42.133 ms, longest pause 42.133 ms.
[memory ][Fri Jul 23 10:24:17 2021][18813] [OC#62] 25517.710-25518.004: OC 5601773KB->1279298KB (8388608KB), 0.294 s, sum of pauses 261.400 ms, longest pause 261.400 ms.
